id,ticker,title,category,content,release_date,provider,url,article_id
221564,NIO,StockBeat  Nio in Sharp Reverse on Wider Than Expected Loss,news,"Investing com   Nio slid sharply on Wednesday after the China based electric automaker reported a wider than expected loss  blaming a slowdown in China and weaker SUV demand 
NIO  NYSE NIO  reported a fourth quarter loss per share of 3 37 renminbi   wider than the 2 22 billion loss per share consensus  according to estimates from Investing com  Revenue for the quarter came in at 3 44 billion renminbi  beating expectations of 2 91 billion 
The electric automaker blamed the loss on a slowdown in deliveries  particularly for its ES8  an SUV launched last year in the Chinese market  as demand waned and Chinese consumers held back from auto purchases amid a slowdown in the economy 
 Deliveries of the ES8 in January and February 2019 were 1 805 and 811 vehicles respectively  which reflect a greater than anticipated slowdown in monthly deliveries compared to December 2018   Nio said 
The company also suffered an overhang from accelerated deliveries toward the end of last year  when Chinese consumers rushed to buy electric vehicles to beat the electric vehicle subsidy that went into effect this year 
In a sign that optimism may have soured  the company slammed the brakes on the plans to open a factory in Shanghai  raising concerns that slowing auto sales in China are set to continue 
The electric automaker s deeper than expected swerve into the red also prompted some on Wall Street to turn bearish 
Bank of America Merrill Lynch dropped Nio to an underperform rating from neutral  citing the company s downgraded forecast for shipments 
For the first quarter  Nio is expecting ES8 delivery to be between 3 500 and 3 800 vehicles  a decrease of 56  to 52  from fourth quarter  The company guided revenue between 1 39 billion renminbi and 1 52 billion renminbi  which would be about 60  to 56  lower year on year ",3/6/2019,Investing.com,https://www.investing.com/news/stock-market-news/marketpulse-nio-in-sharp-reverse-on-widerthanexpected-loss-1799694,1799694
221565,NIO,Stocks   Wall Street Mixed as Boeing Drags on Dow Once Again,news,"Investing com   Wall Street was mixed after early trade on Monday  with the Dow falling as Boeing  NYSE BA   the index s biggest component  dragged it down once again 
The Dow fell 26 points or 0 10  as of 9 43 AM ET  13 43 GMT   Boeing slumped 2 6  on news that data from the Ethiopian Air jet that crashed earlier this month suggests similarities with an earlier crash off Indonesia  The news was compounded by reports of federal prosecutors and the Department of Transportation looking into the development of the 737 MAX  the plane involved in both crashes 
Boeing is a heavy component of the Dow  meaning strong movements in the airline maker s stock impact the index 
Meanwhile the S P 500 and Nasdaq were muted after their strongest weekly rise this year The S P 500 gained 6 points or 0 23  and tech heavy Nasdaq composite was up 19 points or 0 25  
 Sage Therapeutic   NASDAQ SAGE  was up 0 8  on news that the U S  Federal Drug Administration could be close to approving the company s postpartum depression drug  Semiconductor company Broadcom  NASDAQ AVGO  jumped 1 5  while Micron  NASDAQ MU  gained 1  and Netflix  NASDAQ NFLX  rose 1 4  
Deutsche Bank  NYSE DB  gained 4 6  after the German bank confirmed it is looking at a merger with Commerzbank  OTC CRZBY 
Elsewhere  Soleno Therapeutics  NASDAQ SLNO  slumped 19 7  after a disappointing earnings update  while Facebook  NASDAQ FB  slipped 2 9  after a downgrade by a Needham analyst  Google parent company Alphabet A  NASDAQ GOOGL  was down 0 5   while electrich vehicle maker NIO  NYSE NIO  slipped 2 7  
In commodities  gold futures rose 0 2  to  1 304 85 a troy ounce while crude oil inched up 0 1  to  58 88 a barrel  The U S  dollar index  which measures the greenback against a basket of six major currencies  dropped 0 1  to 95 958 ",3/18/2019,Investing.com,https://www.investing.com/news/stock-market-news/stocks--wall-street-mixed-as-boeing-drags-on-dow-once-again-1810506,1810506
221566,NIO,Stocks   Wall Street Gains on Tech Stocks,news,"Investing com   Wall Street rallied on Tuesday as a rise in technology stocks helped lift sentiment 
The Dow jumped 221 points  or 0 9   by 9 51 AM ET  13 51 GMT   while the S P 500 gained 25 points  or 0 9   and the tech heavy Nasdaq composite was up 82 points or 1 1  
The market was hit hard Friday and flat Monday as a yield curve inversion raised worries about a recession 
 The fact that markets were beaten up so much on Friday  people were looking at the yield curve and the stock market selling off and thought things were getting weaker  but that panic phase may have passed   said Scott Brown  chief economist at Raymond James 
 The growth worries were probably a little overdone  but that is certainly going to be an ongoing concern   Brown said 
Bed Bath   Beyond  NASDAQ BBBY  jumped 29 2  after The Wall Street Journal reported that three activist funds are trying to replace its entire board over concerns that the company is not responding well to e commerce  Tesla  NASDAQ TSLA  gained 2 6  after a judge dismissed a lawsuit over production claims of the company s Model 3 
Apple  NASDAQ AAPL  rose 1 2  as analysts digested news of its move towards subscription based products  while Netflix  NASDAQ NFLX  fell 0 1  
Elsewhere  NIO  NYSE NIO  fell 4 9  on news that investors are suing the Chinese electric car manufacturer for deception and alleged violations of U S  securities laws 
In commodities  gold futures fell 0 5  to  1 322 15 a troy ounce  while crude oil jumped 2 3  to an almost four month high of  60 18 a barrel  The U S  dollar index  which measures the greenback against a basket of six major currencies  gained 0 1  to 96 195 
   Reuters contributed to this report ",3/26/2019,Investing.com,https://www.investing.com/news/stock-market-news/stocks--wall-street-rebounds-after-housing-data-1818380,1818380
221567,NIO,Stocks   U S  Futures Tumble as Trump Breaks Trade Truce,news,"Investing com    U S  futures were taking a pummelling early Monday after President Donald Trump revived concerns about a full blown trade war with threats of tariffs on hundreds of billions of dollars of Chinese imports 
Dow futures were down 488 points or 1 8  by 6 45 AM ET  1045 GMT   while S P 500 futures lost 49 points or 1 7  and the tech heavy Nasdaq 100 futures contract was down 167 points or 2 1  
Trump s threats reportedly prompted China to scrap this week s scheduled round of trade talks  consistent with its policy of refusing to negotiate  with a gun to its head   The Wall Street Journal reported that a trade delegation would fly to Washington as planned 
It wasn t clear  however  whether vice premier Liu He would head the delegation  as scheduled  Liu s absence would make it harder for the delegation to make any top level decisions and thus possibly push back further the timeline for a possible resolution to the dispute between the two countries 
The tweets came as a surprise after officials close to the talks had briefed about gradual progress and dangled the possibility of a summit at the end of May to sign off on a deal 
The list of most active losers in premarket trade is predictably headed by the ADRs of Chinese companies such as  Alibaba   NYSE BABA   Jd com  NASDAQ JD  and electric vehicle maker NIO  NYSE NIO   However  chipmaker Advanced Micro Devices  NASDAQ AMD  and Apple  NASDAQ AAPL    which has a high exposure to China both through its supply chain and its sales of iPhones   were also marked down 
Trump s intervention came only 48 hours after another solid employment report damped hopes of any near term interest rate cut from the Federal Reserve  Three senior Fed officials may offer their interpretation of that report when they speak later Monday 
Crude oil futures also suffered from the U S  President s Twitter barrage  as a trade war is seen by the International Monetary Fund and many others as one of the biggest risks to the world economy  and consequently to oil demand 
U S  crude oil futures tumbled overnight and were down 0 9  at  61 38 a barrel at 6 45 ET  while Brent futures were down 0 6  at  70 42 a barrel 
Elsewhere in commodities  gold futures rose in line with other haven assets to stand at  1 283 05 a troy ounce  up from  1 271 95 before the tweets 
In the currency market  the U S  dollar index  which measures the greenback against a basket of six major currencies  was flat at 97 317  rising against the euro  sterling and Australian dollar  but falling against the yen and the Swiss franc ",5/6/2019,Investing.com,https://www.investing.com/news/stock-market-news/stocks--us-futures-tumble-as-trump-breaks-trade-truce-1857239,1857239
221568,NIO,China s Tencent Music raises nearly  1 1 billion in U S  IPO,news,"By Joshua Franklin and Julia Fioretti NEW YORK HONG KONG  Reuters    China based music streaming company  Tencent Music Entertainment Group   N TME  said it raised close to  1 1 billion in its U S  initial public offering  IPO  after pricing its shares at the bottom of its targeted range  The music arm of gaming and social network giant Tencent Holdings Ltd  HK 0700  priced its American Depositary Receipts  ADRs  at  13 per share  at the low end of its indicated  13 to  15 per share range  it said in a filing with the Hong Kong stock exchange  The IPO values Tencent Music at  21 3 billion and shows how companies are defying a bout of market volatility with flotations  Tencent Music sold 41 million ADRs  while existing shareholders sold a further 40 9 million  the filing said   Tencent Music s IPO tops off a bumper year for U S  listings by Chinese companies  with  7 9 billion raised before Tencent Music s debut  Refinitiv data showed   That is the highest amount since 2014  the year of  Alibaba  Group Holding Ltd s  N BABA  record  25 billion IPO  Tencent Music s U S  IPO is the fourth largest among Chinese firms this year by deal value  Video streaming company iQiyi Inc  O IQ  leads with its  2 4 billion listing  followed by online group discounter  Pinduoduo  Inc  O PDD  at  1 6 billion and electric vehicle maker  NIO Inc   N NIO  at  1 15 billion   Returns for investors have been mixed  with the 31 Chinese IPOs in 2018 down an average of around 11 percent as of Dec  10  according to data provider Dealogic  With streaming apps QQ Music  KuGou  Kuwo as well as karaoke app We Sing  Tencent Music is China s largest online music platform boasting more than 800 million active users monthly The firm is often compared with  Spotify Technology  SA  N SPOT  but offers more socially interactive services that make it profitable while its Swedish counterpart is not  Tencent Music initially planned to launch the deal in October but postponed because of a sell off in global markets roiled by a U S  China trade war and fears of slowing global growth  Tencent Music reported a 244 percent profit jump for January September to  394 million  By comparison  Spotify lost a net  520 million   Morgan Stanley   NYSE MS   Bank of America  NYSE BAC    Deutsche Bank   DE DBKGn   Goldman Sachs  NYSE GS  and JPMorgan  NYSE JPM  are the lead sponsors of Tencent Music s deal  
Tencent Music is due to begin trading on the New York Stock Exchange on Wednesday under the symbol  TME   N TME  ",12/11/2018,Reuters,https://www.investing.com/news/technology-news/tencent-music-ipo-priced-at-low-end-of-range-wsj-1718616,1718616
221569,NIO,Tencent Music files for U S  IPO  first half revenue surges,news,"By Julia Fioretti HONG KONG  Reuters    Tencent Music Entertainment  which owns China s most popular music apps  has filed for a U S  IPO seeking funds to develop content and new services  in what is expected to be one of the biggest U S  listings by a Chinese company this year  The music arm of tech giant Tencent Holdings  HK 0700   which plans to list either on the Nasdaq or the New York Stock Exchange  set a placeholder amount of  1 billion for registration purposes  Sources said last month it was hoping to raise  2 billion  With streaming apps QQ Music  Kugou  Kuwo as well as karaoke app WeSing  Tencent Music is China s largest online music platform boasting more than 800 million monthly active users  It is often compared to  Spotify Technology  SA  N SPOT   but the Chinese firm offers more in the way of socially interactive services that makes it profitable while its Swedish counterpart is not  Music centric social entertainment services  which include virtual gifts and premium memberships  accounted for just over 70 percent of the  1 65 billion in revenue it made in 2017  its filing with the U S  Securities and Exchange Commission said  Profit after tax came in at  199 million  The filing also showed that only 3 6 percent of Tencent Music users pay for music   For the first half of this year  revenue jumped 92 percent to  1 3 billion while profits after tax climbed roughly fourfold to  263 million  By comparison  Spotify  with which it has a cross shareholding deal  lost 90 million euros   104 million  in the second quarter of this year on revenue of 1 3 billion euros  The number of Tencent Music shares to be sold were not disclosed and potential valuations were unclear  Spotify is now valued at  31 billion  with shares gaining about 8 percent since its U S  debut in April  Chinese companies have raised  7 5 billion in U S  markets so far this year  the biggest amount since 2014  according to Refinitiv data  These include video streaming company iQiyi  O IQ   which raised  2 4 billion  electric vehicle startup Nio Inc  N NIO  which raised  1 billion  and online group discounter  Pinduoduo   O PDD  which raised  1 63 billion  Tencent Music s IPO comes as the global music industry gets back on track with more listeners streaming music through smartphone apps compared to a few years ago when the market was dominated by pirated music  Its apps have over 20 million tracks from both international and domestic music labels  the filing said  while millions of users go to the karaoke app WeSing daily  WeSing allows people to have karaoke parties in virtual singing rooms  challenge each other in sing offs and sing duets with celebrities or other users  Bank of America  NYSE BAC    Deutsche Bank   DE DBKGn   Goldman Sachs  NYSE GS   JPMorgan  NYSE JPM  and  Morgan Stanley   NYSE MS  are the lead sponsors of the deal  
 This story corrects headline  paragraph 2 to show U S  exchange not yet chosen  ",10/3/2018,Reuters,https://www.investing.com/news/stock-market-news/tencents-online-music-unit-files-for-us-listing-1632123,1632123
221570,NIO,Chinese electric carmaker NIO delivers 3 268 SUVs in third quarter,news," Reuters    Chinese electric carmaker  NIO Inc   N NIO  said on Monday it delivered 3 268 electric SUVs in the third quarter  exceeding its own target of 2 900 3 000 vehicles  While the China national holiday and the planned maintenance will slow its deliveries for October  it remained on track to achieve delivery goal of 10 000 ES8s for the second half of 2018  NIO said  Delivery volume of the ES8  a 7 seater high performance electric SUV  in September 2018 was 1 766   a nearly 58 percent jump from the prior month  NIO said  The company has sold 3 350 ES8s since starting delivery on June 28  NIO said it targets to launch its 5 seater premium SUV ES6 in June July 2019  
NIO  formerly known as NextEV and backed by Chinese tech heavyweight Tencent Holdings Ltd  HK 0700   is one of several largely Chinese funded EV startups betting on the benefits of local production to compete with firms such as Tesla Inc  O TSLA  ",10/15/2018,Reuters,https://www.investing.com/news/stock-market-news/chinese-electric-carmaker-nio-delivers-3268-suvs-in-third-quarter-1643814,1643814
221571,NIO,Ford  Zayo Group  Nio Sidestep Selloff,news,"Investing com   Ford  Zayo Group and Nio offered a semblance of safety heading into the close Monday in the midst of broad based selling 
Ford Motor Company  NYSE F  rose 2  after German automaker VW confirmed the two brands would jointly develop electric vehicles or autonomous driving  but denied rumours that a merger between the two companies was in the making 
VW CEO Diess said Monday the joint development of commercial vehicles was  core to the alliance   but denied the partnership would lead to a full merger with Ford  claiming  that was never the objective of our talks  
Fibre optic provider Group Holdings Inc  NYSE ZAYO  shares surged 10  following a Bloomberg report that an investor group led by Blackstone  NYSE BX  and Stonepeak may be interested in making an offer for the company 
The uptick in Zayo comes after a prolonged period of mostly sideways action in the wake its quarterly results  which fell short of consensus estimates  though Wells Fargo said the weakness was somewhat overdone 
 While we understand the company fell short of the September quarter expectations and management credibility is at an all time low  the market s reaction seems a bit extreme given that Zayo remains the largest independent owner of North American fiber assets   Wells Fargo said in a note to clients 
Tesla  NASDAQ TSLA  rival  NIO Inc   NYSE NIO  rose 7  after Citron Research Andrew Left delivered an upbeat assessment of the electric automaker  claiming it is  not just a car company   but a lifestyle and brand that is  ready to disrupt  
 NIO is not just a car company  it is a lifestyle and a brand that is ready to disrupt and the implications for the stock price cannot be ignored   Left said 
Nio recently guided for about 7 000 vehicle deliveries in fourth quarter  up 100  from a year earlier ",11/19/2018,Investing.com,https://www.investing.com/news/stock-market-news/brightspots-ford-zayo-group-nio-sidestep-selloff-1693986,1693986
221572,NIO,Stocks   Dow Drops Nearly 400 Points as Apple Leads Tech Rout,news,"Investing com   A rout in Apple and Facebook  NASDAQ FB  Monday swept through tech  prompting a wave of selling across the broader market 
The Dow Jones Industrial Average fell about 1 56   the S P 500 fell 1 66   while the Nasdaq Composite fell 3 03  
Sentiment soured on FAANG stocks after investors digested a Wall Street Journal report that Apple  NASDAQ AAPL  was considering cutting production as demand for its newest slate of phones was not as strong as the company had hoped  Its shares fell 4  
The plunge in Apple sent shockwaves throughout shares of its suppliers  some of whom had cut their growth outlook last week  adding further pressure in tech 
Facebook  NASDAQ FB  also exacerbated the slide in the broader market as The Wall Street Journal reported that CEO Mark Zuckerberg may be driving out top executives  Its shares fell 6  
The report from the Journal  indicating further signs of turmoil for the social media giant  comes just days after the company had denied allegations that it had conspired to cover up Russian influence and propaganda on its platform 
Energy  meanwhile  also played a role in the selloff even as U S  oil prices settled higher  on potential European Union sanctions on Iran and possible OPEC production cuts 
In a sign of skittish sentiment on stocks  defensive sectors of the market like estate and utilities closed in positive territory for the day as investors sought refuge from riskier sectors 
Lingering optimism on U S  China trade was soiled  meanwhile  following Vice President Mike Pence s remarks Sunday  asserting that there would be no end to U S  charges on  250 billion worth of Chinese goods unless China changed its practices toward trade  Pence s comments come ahead of a crucial meeting between President Donald Trump and Chinese President Xi Jinping at the G20 summit slated for the end of November 
So far  the United States has slapped tariffs on  250 billion worth of Chinese goods  about half the value of U S  imports from the country  China has retaliated with tariffs on  110 billion worth of American exports 
On the economic front  investors had to contend with yet another report pointing to a slowdown in the U S  housing market  which did little to lift sentiment on equities 
The National Association of Home Builders Wells Fargo Housing Market Index fell eight points to 60 in November  That was the lowest reading since August 2016 
In corporate news  Tesla rival NIO  NYSE NIO  soared 9  after Citron Research Andrew Left delivered an upbeat assessment of the electric automaker  claiming it is  not just a car company   but a lifestyle and brand that is  ready to disrupt  
Top S P 500 Gainers and Losers Today 
Helmerich   Payne  NYSE HP    Molson Coors   NYSE TAP  and AmerisourceBergen  NYSE ABC  were among the top S P 500 gainers for the session 
Nvidia  NASDAQ NVDA    Align Technology   NASDAQ ALGN  and Salesforce com  NYSE CRM  were among the worst S P 500 performers of the session ",11/19/2018,Investing.com,https://www.investing.com/news/stock-market-news/stocks--dow-drops-nearly-400-points-as-apple-leads-tech-rout-1694042,1694042
221573,NIO,Warburg Pincus plans to raise up to  4 billion for new China fund  sources,news,"By Julie Zhu HONG KONG  Reuters    Warburg Pincus LLC is looking to raise its second China focused private equity fund of up to  4 billion  giving the U S  investment firm more firepower to cut deals in the world s second largest economy  sources told Reuters  The firm plans to formally launch the fundraising early next year  said the sources who declined to be named as the information was confidential  The move comes after it invested in Ant Financial s  14 billion financing round in June  Warburg Pincus s new China fund will also invest alongside the firm s latest global PE fund which is set to close in the coming months  said the sources  The two funds will contribute equally to Warburg Pincus s future investments in China  they added   Warburg Pincus declined to comment   The latest fundraising will add to a massive industry wide pool of money for Asian acquisitions and investments  notably in China  with investors attracted by rapid economic growth and a bigger pool of fast growing technology companies compared to other major markets   As of mid November  Asia focused PE managers raised a combined  49 billion in dollar denominated funds for the region  up from  37 8 billion over the same period last year  according to data provider Preqin   China s Hillhouse Capital in September raised Asia s biggest PE fund at  10 6 billion  In June  Blackstone Group  N BX  said it had raised about  9 4 billion for two new funds   the largest ever fund dedicated to real estate investments in Asia as well as its first PE fund for the region  Founded in 1966  Warburg Pincus was an early player in the Chinese market  with its first investment being made in 1994  Its second China fund will continue to invest in sectors including healthcare  financial services  technology  consumer and real estate  sources said   The firm s China investments include stakes in ESR  a pan Asia logistics real estate firm which plans a  1 5 billion Hong Kong IPO next year  according to Refinitiv publication IFR  as well as Chinese electric vehicle maker NIO  N NIO  and Chinese courier ZTO Express  N ZTO   both of which are already listed in New York   
Its first China fund  which raised  2 billion in late 2016  saw a 27 8 percent net internal rate of return as of the end of June  according to disclosures by one of the fund s limited partners   the Washington State Investment Board ",11/20/2018,Reuters,https://www.investing.com/news/stock-market-news/warburg-pincus-plans-to-raise-up-to-4-billion-for-new-china-fund-sources-1694413,1694413
221574,NIO,Nio  China rival to Tesla  says U S  head to step down,news,"SHANGHAI  Reuters    The U S  head of Nio Inc  N NIO   an electric carmaker seen as one of the main Chinese rivals to Tesla Inc  O TSLA   will leave the company  the firm said in a filing on Friday  the first major management departure since its September IPO  Padmasree Warrior  chief executive officer of NIO USA and global chief development officer  will resign from her posts on Dec  17 for  personal interests   the company said  Warrior joined Nio  previously called NextEV  in 2015  and led the company along with founder and CEO William Li to become one of China s most legitimate challengers in the global race to develop electric vehicles  Before joining Nio  Warrior was chief technology and strategy officer at Cisco Systems Inc  O CSCO  and chief technology officer at Motorola  NYSE MSI   China is the world s largest and fast growing market for new energy vehicles  NEVs   a category comprising electric battery cars and plug in electric hybrids   NEV sales in the first 10 months of 2018 came in at 860 000 vehicles  up 75 6 percent year on year  Competition is  however  rising as Beijing looks to rein in subsidies that led to a huge array of EV contenders entering the market  Some of those are now being weeded out  Tesla itself is building a car manufacturing plant in Shanghai to bolster its presence in the market and reduce its prices to become more competitive  
Nio s shares   up strongly this year on robust revenue growth and bullish views from some analysts   dropped more than 4 percent in U S  trading on Thursday ",11/29/2018,Reuters,https://www.investing.com/news/stock-market-news/nio-china-rival-to-tesla-says-us-head-to-step-down-1705819,1705819
221575,NIO,Drug Stocks Rally Midday  Chinese Stocks Take a Hit,news,"Investing com   Pharmaceutical and biotech stocks led the top gainers in midday trading  while trade war worries dented Chinese stocks trading on Wall Street 
Abbott Labs  NYSE ABT  gained about 3 2  at 11 55 AM ET  15 55 GMT  
The company announced yesterday that it saw positive clinical study results with a medical therapy to treat a leaky heart valve 
Biotech  Amarin   NASDAQ AMRN  soared about 234  after announcing its cholesterol treatment met the endpoint goal for reducing risk 
And  ABIOMED   NASDAQ ABMD  rose about 6  after it said its approved treatment Impella boosted mean survival 24  in acute myocardial infarction cardiogenic shock 
Trade war concerns escalated after U S  duties on  200 billion of Chinese goods and Chinese tariffs on  60 billion of U S  products went into effect 
China cancelled mid level trade talks with the U S  as well as a proposed visit to Washington by Vice Premier Liu He  which had been scheduled for this week  saying the U S  was acting like a bully 
 The door for trade talks is always open  but negotiations must be held in an environment of mutual respect   state run Xinhua News Agency reported  Negotiations  cannot be carried out under the threat of tariffs  
That hit Chinese stocks trading in the U S   with  Qutoutiao   NASDAQ QTT  the biggest loser  falling about 10  
Vipshop  NYSE VIPS  lost about 8   Bilibili  NASDAQ BILI  fell about 3 3  and NIO  NYSE NIO  retreated about 6 3  
 Alibaba   NYSE BABA  fell about 1 5  ",9/24/2018,Investing.com,https://www.investing.com/news/stock-market-news/drug-stocks-rally-midday-chinese-stocks-take-a-hit-1621487,1621487
221576,NIO,Stocks   Wall Street Flat After U S  Data ,news,"Investing com   Wall Street was flat on Friday as investors digested weak economic data and kept an eye on trade developments 
The S P 500 rose 2 points  or 0 08   to 2 906 61 as of 9 38 AM ET  13 38 GMT   while the Dow increased 48 points  or 0 19   to 26 194 91 and the tech heavy Nasdaq Composite gained 16 points  or 0 20   to 8 029 84 
U S  retail sales rose less than anticipated in August  while import prices dropped  Those numbers followed weak inflation data on Thursday  making the case for the Federal Reserve to possibly slow down its pace of rate hikes 
Meanwhile  trade talk efforts between the U S  and China cooled after U S  President Donald Trump tweeted that the country  was under no pressure to make a deal with China   Talks over a revised North American Free Trade Agreement  NAFTA  with Canada failed to make any progress  as the Minister of Foreign Affairs of Canada said she would continue talks until at least Monday 
Advanced Micro Devices  NASDAQ AMD  was among the top gainers after the morning bell  rising 3 41   while Adobe  NASDAQ ADBE  gained 2 65  and Intel  NASDAQ INTC  inched up 0 82   Tesla  NASDAQ TSLA  rival NIO  NYSE NIO  struggled for direction  falling 2 33  just days after its trading debut on Wall Street 
Elsewhere  medical marijuana company Tilray  NASDAQ TLRY  slumped 5 59  after Politico reported that Canadians who work in the industry or invest in the sector could risk a lifetime ban on travel to the U S 
In Europe  stocks were up  Germany s DAX rose 71 points  or 0 59   while in France the CAC 40 increased 31 points  or 0 60   and in London the FTSE 100 was up 27 points  or 0 37   Meanwhile the pan European Euro Stoxx 50 gained 12 points  or 0 38   while Spain s IBEX 35 inched up 19 points  or 0 21  
In commodities  gold futures fell 0 01  to  1 208 10 a troy ounce  while crude oil futures rose 0 10  to  68 66 a barrel  The U S  dollar index  which measures the greenback against a basket of six major currencies  gained 0 18  to 94 70 ",9/14/2018,Investing.com,https://www.investing.com/news/stock-market-news/stocks-wall-street-flat-after-us-data-1610808,1610808
221577,NIO,In Tesla s shadow  China s NIO raises  1 billion from IPO  sources,news,By Joshua Franklin and Julie Zhu NEW YORK HONG KONG  Reuters    Chinese electric vehicle start up  NIO Inc   N NIO  priced its shares near the bottom of its targeted price range in its U S  initial public offering  according to sources familiar with the matter  dragged down by investor concerns about the prospects of chief competitor Tesla Inc  O TSLA   Tesla s struggle to meet its production targets and an abandoned attempt by chief executive Elon Musk to take it private have weighed not just on its own stock  but also on peers looking to develop mass market electric cars  Chinese electric carmakers are seeking capital to develop autonomous driving and battery technologies  Beijing wants to rapidly expand China s production to curb vehicle emissions  boost energy security and promote high tech industries  NIO priced its shares at  6 26  just above the low end of its  6 25 to  8 25 target price range  according to four sources familiar with the process  The deal will value the firm at  6 41 billion  It is due to begin trading on Wednesday on the New York Stock Exchange under the symbol  NIO   Earlier  one source told Reuters the deal would price at  6 25 a share  A representative for NIO did not immediately respond to a request for comment   NIO  founded by Chinese entrepreneur William Li in 2014  sold  1 billion in shares in the IPO  making it the third biggest U S  listing by a Chinese firm this year   At the start of the IPO process  NIO had hoped for a valuation of as much as  20 billion  according to one person familiar with the company s plans  The IPO comes as China U S  trade tensions involving tit for tat tariffs have knocked back global stock markets  NIO  backed by Chinese tech giant Tencent Holdings Ltd  HK 0700   plans to use the IPO proceeds for research and development of products and technology  marketing and developing manufacturing facilities   Its other backers include investment firms Hillhouse Capital Group  Sequoia Capital and a private equity fund established by Baidu Inc  O BIDU   NIO incurred a net loss of  502 6 million in the first six months of 2018 on  6 95 million in revenues  In June  it began customer deliveries of its ES8 pure electric  seven seat sport utility vehicle  which the company sees as a rival to Tesla s Model X   NIO said in its listing prospectus that as of the end of August  it had delivered about 1 600 ES8s and had another 15 778 unfulfilled reservations for the vehicle   It also plans to launch a second  lower priced electric sport utility vehicle  the ES6  by the end of this year  Start up electric carmakers such as WM Motor Technology Co and Xpeng Motors have also raised billions of dollars from heavyweight investors including  Alibaba  Group Holding Ltd  N BABA   Baidu and Tencent  Goldman Sachs  NYSE GS   JPMorgan  NYSE JPM  and  Morgan Stanley   NYSE MS  led NIO s IPO  Also involved were Bank of America Merrill Lynch  NYSE BAC    Credit Suisse   SIX CSGN    Citigroup   NYSE C    Deutsche Bank   DE DBKGn  and UBS ,9/12/2018,Reuters,https://www.investing.com/news/stock-market-news/in-teslas-shadow-chinas-nio-prices-ipo-at-low-end-of-target-source-1606489,1606489
221578,NIO,RAD  NIO  FCEL and NLNK among midday movers,news,"Gainers  Savara  NASDAQ SVRA   98  
NIO  NYSE NIO   72  
Sol Gel Technologies  NASDAQ SLGL   66  
Oncolytics Biotech  NASDAQ ONCY   32  
Reading International  NASDAQ RDIB   30  
EyeGate Pharmaceuticals  NASDAQ EYEG   29  
Origin Agritech  NASDAQ SEED   28  
ENDRA Life Sciences  NASDAQ NDRA   25  
Cassava Sciences  NASDAQ SAVA   23  
FuelCell Energy  NASDAQ FCEL   21  
Losers  Wave Life Sciences  NASDAQ WVE   49  
Rite Aid  NYSE RAD   16  
Pintec Technology  NASDAQ PT   13  
Acorda Therapeutics  NASDAQ ACOR   12  
OpGen  NASDAQ OPGN   11  
Wheeler Real Estate Investment Trust  NASDAQ WHLR   11  
111  NASDAQ YI   11  
Liminal BioSciences  LMNL   11  
PDS Biotechnology  NASDAQ PDSB   10  
NewLink Genetics  NASDAQ NLNK   10  ",12/30/2019,Seeking Alpha,https://seekingalpha.com/news/3528784-rad-nio-fcel-and-nlnk-among-midday-movers,2049989
221579,NIO,NIO Q3 2019 Earnings Preview,news,"NIO  NYSE NIO  is scheduled to announce Q3 earnings results on Monday  December 30th  before market open 
The consensus EPS Estimate is   0 37   75 5  Y Y  and the consensus Revenue Estimate is  233 88M   9 3  Y Y  
Recent earnings Analysis from our contributors  NIO Limited  An Interesting Earnings Wrinkle",12/29/2019,Seeking Alpha,https://invst.ly/pap1i,2049560
221580,NIO,NIO and New Age Beverages among consumer gainers  Tupperware Brands leads the losers,news,Gainers  Modine Manufacturing  NYSE MOD   9   Pyxus International  NYSE PYX   9   New Age Beverages  NASDAQ NBEV   7   NIO  NYSE NIO   7    Silgan Holdings   NASDAQ SLGN   6  Losers  Tupperware Brands  NYSE TUP   29    Wabash National   NYSE WNC   6   Energous  NASDAQ WATT   5   Gentex  NASDAQ GNTX   5  Now read ,1/30/2019,Seeking Alpha,https://www.investing.com/news/stock-market-news/nio-and-new-age-beverages-among-consumer-gainers-tupperware-brands-leads-the-losers-1763851,1763851
221581,NIO,Chinese tech slips on factory woes,news,The US China trade tensions led to China s manufacturing sector in December contracting for the first time in over two years  Chinese internet related stocks are feeling the pressure before markets open Among the movers   NYSE BABA   1 6    NYSE NIO   2 8    NASDAQ BILI   3    NYSE HUYA   3 1    NYSE TME   3 2    NASDAQ BIDU   1 9    NASDAQ JD   1 6  The iShares China Large Cap ETF  NYSEARCA FXI  is down 1 8  premarket Now read ,1/2/2019,Seeking Alpha,https://www.investing.com/news/stock-market-news/chinese-tech-slips-on-factory-woes-1734821,1734821
221582,NIO,NIO announces offering of  650M convertible senior notes,news,NIO offers  650M in convertible senior notes due 2024Initial purchasers have an option to purchase up to an additional US 100M notesTencent and Hillhouse Capital are expected to purchase up to  30M and  10M notes   respectively  NYSE NIO  is down 0 58  pre marketPress ReleaseNow read  TSLA  To 90 000  Delivery Forecasts For The Fourth Quarter,1/30/2019,Seeking Alpha,https://www.investing.com/news/stock-market-news/nio-announces-offering-of-650m-convertible-senior-notes-1762968,1762968
